Vote,Sector,Financial Year,"Approved Budget (UGX, Millions)",Released Budget (UGX),Actual Expenditure (UGX),Approved Budget (% of GDP),Actual Expenditure (% of GDP),Performance (%),Deviation (UGX),Execution Status,Nominal GDP (UGX Trillions),Subprogram,Source File
13,Education,17/18,42.22,227.87,218.6,3.82e-05,0.000197542,517.7640928,-176.38,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,42.22,227.87,218.6,3.82e-05,0.000197542,517.7640928,-176.38,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,42.22,39.63,36.19,3.82e-05,3.27e-05,85.71766935,6.03,Satisfactorily Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,42.22,39.63,36.19,3.82e-05,3.27e-05,85.71766935,6.03,Satisfactorily Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,42.22,65.83,58.72,3.82e-05,5.31e-05,139.0810043,-16.5,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,42.22,65.83,58.72,3.82e-05,5.31e-05,139.0810043,-16.5,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,42.22,96.11,103.87,3.82e-05,9.39e-05,246.0208432,-61.65,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,42.22,96.11,103.87,3.82e-05,9.39e-05,246.0208432,-61.65,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,42.22,27.67,19.26,3.82e-05,1.74e-05,45.61819043,22.96,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,42.22,27.67,19.26,3.82e-05,1.74e-05,45.61819043,22.96,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,42.22,10.15,9.85,3.82e-05,8.9e-06,23.33017527,32.37,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,42.22,10.15,9.85,3.82e-05,8.9e-06,23.33017527,32.37,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,42.22,13.74,11.51,3.82e-05,1.04e-05,27.26196116,30.71,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,42.22,13.74,11.51,3.82e-05,1.04e-05,27.26196116,30.71,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,42.22,11.01,8.43,3.82e-05,7.62e-06,19.96684036,33.79,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,42.22,11.01,8.43,3.82e-05,7.62e-06,19.96684036,33.79,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,227.87,218.6,6.76e-05,0.000197542,292.2069242,-143.79,Fully Spent,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,39.63,36.19,6.76e-05,3.27e-05,48.37588558,38.62,Underutilized,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,65.83,58.72,6.76e-05,5.31e-05,78.49218019,16.09,Underutilized,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,96.11,103.87,6.76e-05,9.39e-05,138.8450742,-29.06,Fully Spent,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,27.67,19.26,6.76e-05,1.74e-05,25.74522123,55.55,Underutilized,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,10.15,9.85,6.76e-05,8.9e-06,13.16668895,64.96,Underutilized,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,13.74,11.51,6.76e-05,1.04e-05,15.38564363,63.3,Underutilized,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,11.01,8.43,6.76e-05,7.62e-06,11.26854699,66.38,Underutilized,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,227.87,218.6,6.76e-05,0.000197542,292.2069242,-143.79,Fully Spent,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,39.63,36.19,6.76e-05,3.27e-05,48.37588558,38.62,Underutilized,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,65.83,58.72,6.76e-05,5.31e-05,78.49218019,16.09,Underutilized,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,96.11,103.87,6.76e-05,9.39e-05,138.8450742,-29.06,Fully Spent,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,27.67,19.26,6.76e-05,1.74e-05,25.74522123,55.55,Underutilized,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,10.15,9.85,6.76e-05,8.9e-06,13.16668895,64.96,Underutilized,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,13.74,11.51,6.76e-05,1.04e-05,15.38564363,63.3,Underutilized,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,11.01,8.43,6.76e-05,7.62e-06,11.26854699,66.38,Underutilized,110.66,0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,227.87,218.6,6.76e-05,0.000197542,292.2069242,-143.79,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,227.87,218.6,6.76e-05,0.000197542,292.2069242,-143.79,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,39.63,36.19,6.76e-05,3.27e-05,48.37588558,38.62,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,39.63,36.19,6.76e-05,3.27e-05,48.37588558,38.62,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,65.83,58.72,6.76e-05,5.31e-05,78.49218019,16.09,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,65.83,58.72,6.76e-05,5.31e-05,78.49218019,16.09,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,96.11,103.87,6.76e-05,9.39e-05,138.8450742,-29.06,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,96.11,103.87,6.76e-05,9.39e-05,138.8450742,-29.06,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,27.67,19.26,6.76e-05,1.74e-05,25.74522123,55.55,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,27.67,19.26,6.76e-05,1.74e-05,25.74522123,55.55,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,10.15,9.85,6.76e-05,8.9e-06,13.16668895,64.96,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,10.15,9.85,6.76e-05,8.9e-06,13.16668895,64.96,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,13.74,11.51,6.76e-05,1.04e-05,15.38564363,63.3,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,13.74,11.51,6.76e-05,1.04e-05,15.38564363,63.3,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,11.01,8.43,6.76e-05,7.62e-06,11.26854699,66.38,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,11.01,8.43,6.76e-05,7.62e-06,11.26854699,66.38,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,227.87,218.6,6.76e-05,0.000197542,292.2069242,-143.79,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,227.87,218.6,6.76e-05,0.000197542,292.2069242,-143.79,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,39.63,36.19,6.76e-05,3.27e-05,48.37588558,38.62,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,39.63,36.19,6.76e-05,3.27e-05,48.37588558,38.62,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,65.83,58.72,6.76e-05,5.31e-05,78.49218019,16.09,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,65.83,58.72,6.76e-05,5.31e-05,78.49218019,16.09,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,96.11,103.87,6.76e-05,9.39e-05,138.8450742,-29.06,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,96.11,103.87,6.76e-05,9.39e-05,138.8450742,-29.06,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,27.67,19.26,6.76e-05,1.74e-05,25.74522123,55.55,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,27.67,19.26,6.76e-05,1.74e-05,25.74522123,55.55,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,10.15,9.85,6.76e-05,8.9e-06,13.16668895,64.96,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,10.15,9.85,6.76e-05,8.9e-06,13.16668895,64.96,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,13.74,11.51,6.76e-05,1.04e-05,15.38564363,63.3,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,13.74,11.51,6.76e-05,1.04e-05,15.38564363,63.3,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,11.01,8.43,6.76e-05,7.62e-06,11.26854699,66.38,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,11.01,8.43,6.76e-05,7.62e-06,11.26854699,66.38,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
10,Agriculture,17/18,67.62,,,6.11e-05,,,,,110.66,"Class: Outputs Provided
211101 General Staff Salaries
211103 Allowances
212101 Social Security Contributions
213001 Medical expenses (To employees)
213004 Gratuity Expenses
221001 Advertising and Public Relations
221002 Workshops and Seminars
221003 Staff Training
221006 Commissions and related charges
221007 Books, Periodicals & Newspapers
221008 Computer supplies and Information Technology (IT)
221009 Welfare and Entertainment
221010 Special Meals and Drinks
221011 Printing, Stationery, Photocopying and Binding
221012 Small Office Equipment
221014 Bank Charges and other Bank related costs
221016 IFMS Recurrent costs
222001 Telecommunications
223002 Rates
223003 Rent – (Produced Assets) to private entities
223004 Guard and Security services
223005 Electricity
223006 Water
224004 Cleaning and Sanitation
224006 Agricultural Supplies
225001 Consultancy Services- Short term
226001 Insurances",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,227.87,218.6,6.76e-05,0.000197542,292.2069242,-143.79,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,227.87,218.6,6.76e-05,0.000197542,292.2069242,-143.79,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,39.63,36.19,6.76e-05,3.27e-05,48.37588558,38.62,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,39.63,36.19,6.76e-05,3.27e-05,48.37588558,38.62,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,65.83,58.72,6.76e-05,5.31e-05,78.49218019,16.09,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,65.83,58.72,6.76e-05,5.31e-05,78.49218019,16.09,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,96.11,103.87,6.76e-05,9.39e-05,138.8450742,-29.06,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,96.11,103.87,6.76e-05,9.39e-05,138.8450742,-29.06,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,27.67,19.26,6.76e-05,1.74e-05,25.74522123,55.55,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,27.67,19.26,6.76e-05,1.74e-05,25.74522123,55.55,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,10.15,9.85,6.76e-05,8.9e-06,13.16668895,64.96,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,10.15,9.85,6.76e-05,8.9e-06,13.16668895,64.96,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,13.74,11.51,6.76e-05,1.04e-05,15.38564363,63.3,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,13.74,11.51,6.76e-05,1.04e-05,15.38564363,63.3,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,11.01,8.43,6.76e-05,7.62e-06,11.26854699,66.38,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,11.01,8.43,6.76e-05,7.62e-06,11.26854699,66.38,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,227.87,218.6,6.76e-05,0.000197542,292.2069242,-143.79,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,227.87,218.6,6.76e-05,0.000197542,292.2069242,-143.79,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,39.63,36.19,6.76e-05,3.27e-05,48.37588558,38.62,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,39.63,36.19,6.76e-05,3.27e-05,48.37588558,38.62,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,65.83,58.72,6.76e-05,5.31e-05,78.49218019,16.09,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,65.83,58.72,6.76e-05,5.31e-05,78.49218019,16.09,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,96.11,103.87,6.76e-05,9.39e-05,138.8450742,-29.06,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,96.11,103.87,6.76e-05,9.39e-05,138.8450742,-29.06,Fully Spent,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,74.81,27.67,19.26,6.76e-05,1.74e-05,25.74522123,55.55,Underutilized,110.66,Programme 0751 Delivery of Tertiary Education,Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
