CLASS 2,EXPENSES,,,,,,,,,,,,,,,,,,
CLASS 3,ASSETS,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sub-SubProgramme: Group of related interventions/outputs contributing to Programme,,,,,,,,,,,,,,,,,,,
Outcomes.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Department: Administrative units within the institutions that implement activities.,,,,,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,,
Programme 18 Development Plan Implementation,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"7,523,036",0,"7,523,036",,,,,,,,,,,,,,,,
,"7,523,036",0,"7,523,036",,,,,,,,,,,,,,,,
,"7,523,036",0,"7,523,036",,,,,,,,,,,,,,,,
Programme 15 Governance and Security,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"3,944,765",0,"3,944,765",,,,,,,,,,,,,,,,
,"49,005,165",0,"49,005,165",,,,,,,,,,,,,,,,
,"10,036,154",0,"10,036,154",,,,,,,,,,,,,,,,
,"71,015,444",0,"71,015,444",,,,,,,,,,,,,,,,
,"134,001,528",0,"134,001,528",,,,,,,,,,,,,,,,
,"124,115,409",0,"124,115,409",,,,,,,,,,,,,,,,
,"141,524,564",0,"141,524,564",,,,,,,,,,,,,,,,
,"131,638,445",0,"131,638,445",,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
"Sub-SubProgramme 01 Oversight, Monitoring and Evaluation & Inspectionof policies and programs",,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
"3,589,800","1,866,044","5,455,844",,,,,,,,,,,,,,,,,
,,,,,"200,000",0,"200,000",,,,,,,,,,,,
,,,,,"200,000",0,"200,000",,,,,,,,,,,,
,,,,,"2,777,000",0,"2,777,000",,,,,,,,,,,,
,,,,,"2,777,000",0,"2,777,000",,,,,,,,,,,,
,,,,,"2,777,000",0,"2,777,000",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"26,297,200",0,"26,297,200",,,,,,,,,,,,
,,,,,"26,297,200",0,"26,297,200",,,,,,,,,,,,
"Sub-SubProgrammme 49 Policy, Planning and Support Services",,,,,,,,,,,,,,,,,,,
0,"110,000","110,000",,,,,,,,,,,,,,,,,
0,"48,968","48,968",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,"469,200","469,200",,,,,,,,,,,,,,,,,
0,"70,000","70,000",,,,,,,,,,,,,,,,,
0,"160,287","160,287",,,,,,,,,,,,,,,,,
0,"30,000","30,000",,,,,,,,,,,,,,,,,
0,"120,000","120,000",,,,,,,,,,,,,,,,,
0,"674,397","674,397",,,,,,,,,,,,,,,,,
0,"205,424","205,424",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,"533,892","533,892",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,"36,000","36,000",,,,,,,,,,,,,,,,,
0,"70,000","70,000",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,"2,928,168","2,928,168",,,,,,,,,,,,,,,,,
0,"85,060","85,060",,,,,,,,,,,,,,,,,
0,600,600,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"35,000","35,000",,,,,,,,,,,,,,,,,
0,"60,000","60,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"62,000","62,000",,,,,,,,,,,,,,,,,
0,"72,000","72,000",,,,,,,,,,,,,,,,,
0,"334,660","334,660",,,,,,,,,,,,,,,,,
"2,401,800","1,545,193","3,946,993",,,,,,,,,,,,,,,,,
"2,401,800","1,545,193","3,946,993",,,,,,,,,,,,,,,,,
"2,401,800","1,545,193","3,946,993",,,,,,,,,,,,,,,,,
0,"246,749","246,749",,,,,,,,,,,,,,,,,
0,"81,600","81,600",,,,,,,,,,,,,,,,,
0,"72,000","72,000",,,,,,,,,,,,,,,,,
0,"240,890","240,890",,,,,,,,,,,,,,,,,
0,"46,000","46,000",,,,,,,,,,,,,,,,,
0,948,948,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"35,000","35,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"62,000","62,000",,,,,,,,,,,,,,,,,
0,"78,260","78,260",,,,,,,,,,,,,,,,,
0,"26,000","26,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
"2,226,600","929,447","3,156,047",,,,,,,,,,,,,,,,,
,,,,,"150,000",0,"150,000",,,,,,,,,,,,
,,,,,"150,000",0,"150,000",,,,,,,,,,,,
,,,,,"8,150,000",0,"8,150,000",,,,,,,,,,,,
,,,,,"8,150,000",0,"8,150,000",,,,,,,,,,,,
,,,,,"8,150,000",0,"8,150,000",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"26,723,453",0,"26,723,453",,,,,,,,,,,,
,,,,,"26,723,453",0,"26,723,453",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin.,Total,,,,,,,,,,,,
,,,,,"53,020,653",0,"53,020,653",,,,,,,,,,,,
,,,,,"53,020,653",0,"53,020,653",,,,,,,,,,,,
Thousand Uganda Shillings,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,,
Programme 06 Private Sector Development,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"4,364,021",0,"4,364,021",,,,,,,,,,,,,,,,
,"2,529,979",0,"2,529,979",,,,,,,,,,,,,,,,
,"6,894,000",0,"6,894,000",,,,,,,,,,,,,,,,
,"6,894,000",0,"6,894,000",,,,,,,,,,,,,,,,
,"6,894,000",0,"6,894,000",,,,,,,,,,,,,,,,
,"6,894,000",0,"6,894,000",,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
"Sub-SubProgramme 49 Policy, Planning and Support Services",,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,"2,218,436","2,145,585","4,364,021",,,,,,,,,,,,
,,,,,"2,218,436","2,145,585","4,364,021",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"4,364,021",0,"4,364,021",,,,,,,,,,,,
,,,,,"4,364,021",0,"4,364,021",,,,,,,,,,,,
"Sub-SubProgramme 83 Investor Protection, Supervision, Research and Market Development",,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,"1,256,315","1,273,664","2,529,979",,,,,,,,,,,,
,,,,,"1,256,315","1,273,664","2,529,979",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"2,529,979",0,"2,529,979",,,,,,,,,,,,
,,,,,"2,529,979",0,"2,529,979",,,,,,,,,,,,
,,,,,"6,894,000",0,"6,894,000",,,,,,,,,,,,
,,,,,"6,894,000",0,"6,894,000",,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"6,894,000",0,"6,894,000",,,,,,,,,,,,
,,,,,"3,474,751",0,"3,474,751",,,,,,,,,,,,
,,,,,"263,587",0,"263,587",,,,,,,,,,,,
,,,,,"347,475",0,"347,475",,,,,,,,,,,,
,,,,,"112,694",0,"112,694",,,,,,,,,,,,
,,,,,"15,000",0,"15,000",,,,,,,,,,,,
,,,,,"553,363",0,"553,363",,,,,,,,,,,,
,,,,,"400,000",0,"400,000",,,,,,,,,,,,
,,,,,"320,000",0,"320,000",,,,,,,,,,,,
,,,,,"151,397",0,"151,397",,,,,,,,,,,,
,,,,,"5,000",0,"5,000",,,,,,,,,,,,
,,,,,"14,794",0,"14,794",,,,,,,,,,,,
,,,,,"85,849",0,"85,849",,,,,,,,,,,,
,,,,,"234,837",0,"234,837",,,,,,,,,,,,
,,,,,"4,000",0,"4,000",,,,,,,,,,,,
,,,,,"60,500",0,"60,500",,,,,,,,,,,,
,,,,,"11,000",0,"11,000",,,,,,,,,,,,
,,,,,"4,200",0,"4,200",,,,,,,,,,,,
,,,,,"102,700",0,"102,700",,,,,,,,,,,,
,,,,,"32,960",0,"32,960",,,,,,,,,,,,
,,,,,"2,000",0,"2,000",,,,,,,,,,,,
,,,,,"4,000",0,"4,000",,,,,,,,,,,,
,,,,,"33,000",0,"33,000",,,,,,,,,,,,
,,,,,"22,200",0,"22,200",,,,,,,,,,,,
,,,,,"5,600",0,"5,600",,,,,,,,,,,,
,,,,,"6,000",0,"6,000",,,,,,,,,,,,
,,,,,"79,000",0,"79,000",,,,,,,,,,,,
,,,,,"81,925",0,"81,925",,,,,,,,,,,,
,,,,,"7,000",0,"7,000",,,,,,,,,,,,
,,,,,"106,000",0,"106,000",,,,,,,,,,,,
,,,,,"3,600",0,"3,600",,,,,,,,,,,,
,,,,,"260,115",0,"260,115",,,,,,,,,,,,
,,,,,"13,600",0,"13,600",,,,,,,,,,,,
,,,,,"47,353",0,"47,353",,,,,,,,,,,,
,,,,,"18,500",0,"18,500",,,,,,,,,,,,
,,,,,"10,000",0,"10,000",,,,,,,,,,,,
,,,,,"6,894,000",0,"6,894,000",,,,,,,,,,,,
,,,,,"6,894,000",0,"6,894,000",,,,,,,,,,,,
"2,218,436",0,"2,218,436",,,,,,,,,,,,,,,,,
0,"132,352","132,352",,,,,,,,,,,,,,,,,
0,"221,844","221,844",,,,,,,,,,,,,,,,,
0,"112,694","112,694",,,,,,,,,,,,,,,,,
0,"15,000","15,000",,,,,,,,,,,,,,,,,
0,"375,335","375,335",,,,,,,,,,,,,,,,,
0,"30,000","30,000",,,,,,,,,,,,,,,,,
0,"30,000","30,000",,,,,,,,,,,,,,,,,
0,"151,397","151,397",,,,,,,,,,,,,,,,,
0,"5,000","5,000",,,,,,,,,,,,,,,,,
0,"5,000","5,000",,,,,,,,,,,,,,,,,
0,"85,849","85,849",,,,,,,,,,,,,,,,,
0,"234,837","234,837",,,,,,,,,,,,,,,,,
0,"4,000","4,000",,,,,,,,,,,,,,,,,
0,"60,500","60,500",,,,,,,,,,,,,,,,,
0,"6,000","6,000",,,,,,,,,,,,,,,,,
0,"4,200","4,200",,,,,,,,,,,,,,,,,
0,"102,700","102,700",,,,,,,,,,,,,,,,,
0,"32,960","32,960",,,,,,,,,,,,,,,,,
0,"2,000","2,000",,,,,,,,,,,,,,,,,
0,"33,000","33,000",,,,,,,,,,,,,,,,,
0,"22,200","22,200",,,,,,,,,,,,,,,,,
0,"5,600","5,600",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"81,925","81,925",,,,,,,,,,,,,,,,,
0,"2,025","2,025",,,,,,,,,,,,,,,,,
0,"26,000","26,000",,,,,,,,,,,,,,,,,
0,"3,600","3,600",,,,,,,,,,,,,,,,,
0,"260,115","260,115",,,,,,,,,,,,,,,,,
0,"13,600","13,600",,,,,,,,,,,,,,,,,
0,"47,353","47,353",,,,,,,,,,,,,,,,,
"1,256,315",0,"1,256,315",,,,,,,,,,,,,,,,,
0,"131,236","131,236",,,,,,,,,,,,,,,,,
0,"125,631","125,631",,,,,,,,,,,,,,,,,
0,"178,028","178,028",,,,,,,,,,,,,,,,,
0,"370,000","370,000",,,,,,,,,,,,,,,,,
0,"290,000","290,000",,,,,,,,,,,,,,,,,
0,"9,794","9,794",,,,,,,,,,,,,,,,,
0,"5,000","5,000",,,,,,,,,,,,,,,,,
0,"4,000","4,000",,,,,,,,,,,,,,,,,
0,"6,000","6,000",,,,,,,,,,,,,,,,,
0,"59,000","59,000",,,,,,,,,,,,,,,,,
0,"4,975","4,975",,,,,,,,,,,,,,,,,
0,"80,000","80,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
"1,256,315","1,273,664","2,529,979",,,,,,,,,,,,,,,,,
"1,256,315","1,273,664","2,529,979",,,,,,,,,,,,,,,,,
"1,256,315","1,273,664","2,529,979",,,,,,,,,,,,,,,,,
"1,256,315","1,273,664","2,529,979",,,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,,
Programme 18 Development Plan Implementation,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"943,980",0,"943,980",,,,,,,,,,,,,,,,
,"405,666",0,"405,666",,,,,,,,,,,,,,,,
,"7,020,354",0,"7,020,354",,,,,,,,,,,,,,,,
,"8,370,000",0,"8,370,000",,,,,,,,,,,,,,,,
,"8,370,000",0,"8,370,000",,,,,,,,,,,,,,,,
,"8,370,000",0,"8,370,000",,,,,,,,,,,,,,,,
,"8,370,000",0,"8,370,000",,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
Sub-SubProgramme 22 Legal and Board Affairs,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,0,"505,960","505,960",,,,,,,,,,,,
,,,,,0,"438,020","438,020",,,,,,,,,,,,
,,,,,0,"943,980","943,980",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"943,980",0,"943,980",,,,,,,,,,,,
,,,,,"943,980",0,"943,980",,,,,,,,,,,,
Sub-SubProgramme 23 Strategy and Corporate Affairs,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,0,"233,961","233,961",,,,,,,,,,,,
,,,,,0,"86,073","86,073",,,,,,,,,,,,
,,,,,0,"85,632","85,632",,,,,,,,,,,,
,,,,,0,"405,666","405,666",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"405,666",0,"405,666",,,,,,,,,,,,
,,,,,"405,666",0,"405,666",,,,,,,,,,,,
"Sub-SubProgramme 49 Policy, Planning and Support Services",,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,"2,484,000","4,398,220","6,882,220",,,,,,,,,,,,
,,,,,0,"83,398","83,398",,,,,,,,,,,,
,,,,,0,"54,736","54,736",,,,,,,,,,,,
,,,,,"2,484,000","4,536,354","7,020,354",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"7,020,354",0,"7,020,354",,,,,,,,,,,,
,,,,,"7,020,354",0,"7,020,354",,,,,,,,,,,,
,,,,,"8,370,000",0,"8,370,000",,,,,,,,,,,,
,,,,,"8,370,000",0,"8,370,000",,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"8,370,000",0,"8,370,000",,,,,,,,,,,,
,,,,,"2,484,000",0,"2,484,000",,,,,,,,,,,,
,,,,,"61,440",0,"61,440",,,,,,,,,,,,
,,,,,"248,400",0,"248,400",,,,,,,,,,,,
,,,,,"200,000",0,"200,000",,,,,,,,,,,,
,,,,,"6,000",0,"6,000",,,,,,,,,,,,
,,,,,"683,100",0,"683,100",,,,,,,,,,,,
,,,,,"104,500",0,"104,500",,,,,,,,,,,,
,,,,,"60,000",0,"60,000",,,,,,,,,,,,
,,,,,"70,000",0,"70,000",,,,,,,,,,,,
,,,,,"5,000",0,"5,000",,,,,,,,,,,,
,,,,,"311,920",0,"311,920",,,,,,,,,,,,
,,,,,"6,336",0,"6,336",,,,,,,,,,,,
,,,,,"205,070",0,"205,070",,,,,,,,,,,,
,,,,,"81,800",0,"81,800",,,,,,,,,,,,
,,,,,"2,000",0,"2,000",,,,,,,,,,,,
,,,,,"50,000",0,"50,000",,,,,,,,,,,,
,,,,,"7,630",0,"7,630",,,,,,,,,,,,
,,,,,"30,000",0,"30,000",,,,,,,,,,,,
,,,,,"1,000",0,"1,000",,,,,,,,,,,,
,,,,,"165,540",0,"165,540",,,,,,,,,,,,
,,,,,"600,000",0,"600,000",,,,,,,,,,,,
,,,,,"23,360",0,"23,360",,,,,,,,,,,,
,,,,,"21,000",0,"21,000",,,,,,,,,,,,
,,,,,"30,000",0,"30,000",,,,,,,,,,,,
,,,,,"13,200",0,"13,200",,,,,,,,,,,,
,,,,,"200,000",0,"200,000",,,,,,,,,,,,
,,,,,"2,000,000",0,"2,000,000",,,,,,,,,,,,
,,,,,"510,504",0,"510,504",,,,,,,,,,,,
,,,,,"148,200",0,"148,200",,,,,,,,,,,,
,,,,,"40,000",0,"40,000",,,,,,,,,,,,
,,,,,"8,370,000",0,"8,370,000",,,,,,,,,,,,
,,,,,"8,370,000",0,"8,370,000",,,,,,,,,,,,
0,"25,000","25,000",,,,,,,,,,,,,,,,,
0,"1,200","1,200",,,,,,,,,,,,,,,,,
0,"200,000","200,000",,,,,,,,,,,,,,,,,
0,"15,000","15,000",,,,,,,,,,,,,,,,,
0,"241,200","241,200",,,,,,,,,,,,,,,,,
0,"505,960","505,960",,,,,,,,,,,,,,,,,
0,"505,960","505,960",,,,,,,,,,,,,,,,,
0,"505,960","505,960",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,"25,000","25,000",,,,,,,,,,,,,,,,,
0,"14,400","14,400",,,,,,,,,,,,,,,,,
0,"55,900","55,900",,,,,,,,,,,,,,,,,
0,"438,020","438,020",,,,,,,,,,,,,,,,,
0,"438,020","438,020",,,,,,,,,,,,,,,,,
0,"438,020","438,020",,,,,,,,,,,,,,,,,
0,"30,000","30,000",,,,,,,,,,,,,,,,,
0,528,528,,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,"33,104","33,104",,,,,,,,,,,,,,,,,
0,"12,000","12,000",,,,,,,,,,,,,,,,,
0,"85,632","85,632",,,,,,,,,,,,,,,,,
0,"85,632","85,632",,,,,,,,,,,,,,,,,
0,"85,632","85,632",,,,,,,,,,,,,,,,,
0,"85,632","85,632",,,,,,,,,,,,,,,,,
"2,484,000",0,"2,484,000",,,,,,,,,,,,,,,,,
0,"2,760","2,760",,,,,,,,,,,,,,,,,
0,"248,400","248,400",,,,,,,,,,,,,,,,,
0,"200,000","200,000",,,,,,,,,,,,,,,,,
0,"6,000","6,000",,,,,,,,,,,,,,,,,
0,"683,100","683,100",,,,,,,,,,,,,,,,,
0,"70,000","70,000",,,,,,,,,,,,,,,,,
0,"5,000","5,000",,,,,,,,,,,,,,,,,
0,"38,720","38,720",,,,,,,,,,,,,,,,,
0,"12,000","12,000",,,,,,,,,,,,,,,,,
"2,484,000","1,265,980","3,749,980",,,,,,,,,,,,,,,,,
0,"2,420","2,420",,,,,,,,,,,,,,,,,
0,"3,000","3,000",,,,,,,,,,,,,,,,,
0,"1,850","1,850",,,,,,,,,,,,,,,,,
0,"3,600","3,600",,,,,,,,,,,,,,,,,
0,"40,000","40,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"12,000","12,000",,,,,,,,,,,,,,,,,
0,"83,398","83,398",,,,,,,,,,,,,,,,,
0,"83,398","83,398",,,,,,,,,,,,,,,,,
0,"83,398","83,398",,,,,,,,,,,,,,,,,
0,"83,398","83,398",,,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,,
Programme 18 Development Plan Implementation,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"7,043,153",0,"7,043,153",,,,,,,,,,,,,,,,
,"9,147,847",0,"9,147,847",,,,,,,,,,,,,,,,
,"16,191,000",0,"16,191,000",,,,,,,,,,,,,,,,
,"16,191,000",0,"16,191,000",,,,,,,,,,,,,,,,
,"16,191,000",0,"16,191,000",,,,,,,,,,,,,,,,
,"16,191,000",0,"16,191,000",,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
"Sub-SubProgramme 24 Population Advocacy, Family Health and Communication",,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,"404,288","3,183,857","3,588,145",,,,,,,,,,,,
,,,,,"413,595","1,365,357","1,778,952",,,,,,,,,,,,
,,,,,"344,916","1,331,139","1,676,056",,,,,,,,,,,,
,,,,,"1,162,799","5,880,353","7,043,153",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"7,043,153",0,"7,043,153",,,,,,,,,,,,
,,,,,"7,043,153",0,"7,043,153",,,,,,,,,,,,
"Sub-SubProgramme 49 Policy, Planning and Support Services",,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,"540,253","2,809,465","3,349,718",,,,,,,,,,,,
,,,,,"1,559,761","3,319,690","4,879,451",,,,,,,,,,,,
,,,,,"68,679","30,000","98,679",,,,,,,,,,,,
,,,,,"2,168,692","6,159,155","8,327,847",,,,,,,,,,,,
Development Budget Estimates,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
,,,,,"820,000",0,"820,000",,,,,,,,,,,,
,,,,,"820,000",0,"820,000",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"9,147,847",0,"9,147,847",,,,,,,,,,,,
,,,,,"9,147,847",0,"9,147,847",,,,,,,,,,,,
,,,,,"16,191,000",0,"16,191,000",,,,,,,,,,,,
,,,,,"16,191,000",0,"16,191,000",,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"15,371,000",0,"15,371,000",,,,,,,,,,,,
,,,,,"3,331,491",0,"3,331,491",,,,,,,,,,,,
,,,,,"909,915",0,"909,915",,,,,,,,,,,,
,,,,,"301,950",0,"301,950",,,,,,,,,,,,
,,,,,"378,081",0,"378,081",,,,,,,,,,,,
,,,,,"442,647",0,"442,647",,,,,,,,,,,,
,,,,,"1,184,394",0,"1,184,394",,,,,,,,,,,,
,,,,,"335,256",0,"335,256",,,,,,,,,,,,
,,,,,"17,425",0,"17,425",,,,,,,,,,,,
,,,,,"276,765",0,"276,765",,,,,,,,,,,,
,,,,,"840,000",0,"840,000",,,,,,,,,,,,
,,,,,"108,800",0,"108,800",,,,,,,,,,,,
,,,,,"1,764,700",0,"1,764,700",,,,,,,,,,,,
,,,,,"20,000",0,"20,000",,,,,,,,,,,,
,,,,,"392,000",0,"392,000",,,,,,,,,,,,
,,,,,"41,700",0,"41,700",,,,,,,,,,,,
,,,,,"7,450",0,"7,450",,,,,,,,,,,,
,,,,,"25,000",0,"25,000",,,,,,,,,,,,
,,,,,"58,254",0,"58,254",,,,,,,,,,,,
,,,,,"45,000",0,"45,000",,,,,,,,,,,,
,,,,,"724,632",0,"724,632",,,,,,,,,,,,
,,,,,"300,000",0,"300,000",,,,,,,,,,,,
,,,,,"172,164",0,"172,164",,,,,,,,,,,,
,,,,,"1,118,945",0,"1,118,945",,,,,,,,,,,,
,,,,,"792,939",0,"792,939",,,,,,,,,,,,
,,,,,"220,000",0,"220,000",,,,,,,,,,,,
,,,,,"859,414",0,"859,414",,,,,,,,,,,,
,,,,,"40,650",0,"40,650",,,,,,,,,,,,
,,,,,"432,456",0,"432,456",,,,,,,,,,,,
,,,,,"29,400",0,"29,400",,,,,,,,,,,,
,,,,,"159,571",0,"159,571",,,,,,,,,,,,
,,,,,"40,000",0,"40,000",,,,,,,,,,,,
,,,,,"820,000",0,"820,000",,,,,,,,,,,,
,,,,,"820,000",0,"820,000",,,,,,,,,,,,
,,,,,"16,191,000",0,"16,191,000",,,,,,,,,,,,
,,,,,"16,191,000",0,"16,191,000",,,,,,,,,,,,
"404,288",0,"404,288",,,,,,,,,,,,,,,,,
0,"56,000","56,000",,,,,,,,,,,,,,,,,
0,"40,429","40,429",,,,,,,,,,,,,,,,,
0,"54,000","54,000",,,,,,,,,,,,,,,,,
0,"311,960","311,960",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,"480,000","480,000",,,,,,,,,,,,,,,,,
0,"280,500","280,500",,,,,,,,,,,,,,,,,
0,"4,000","4,000",,,,,,,,,,,,,,,,,
0,"412,000","412,000",,,,,,,,,,,,,,,,,
0,"300,000","300,000",,,,,,,,,,,,,,,,,
0,"611,038","611,038",,,,,,,,,,,,,,,,,
0,"198,320","198,320",,,,,,,,,,,,,,,,,
0,"176,038","176,038",,,,,,,,,,,,,,,,,
0,"159,571","159,571",,,,,,,,,,,,,,,,,
"404,288","3,183,857","3,588,145",,,,,,,,,,,,,,,,,
"404,288","3,183,857","3,588,145",,,,,,,,,,,,,,,,,
"404,288","3,183,857","3,588,145",,,,,,,,,,,,,,,,,
"404,288","3,183,857","3,588,145",,,,,,,,,,,,,,,,,
"344,916",0,"344,916",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"34,492","34,492",,,,,,,,,,,,,,,,,
0,"388,647","388,647",,,,,,,,,,,,,,,,,
0,"200,000","200,000",,,,,,,,,,,,,,,,,
0,"200,000","200,000",,,,,,,,,,,,,,,,,
0,"80,000","80,000",,,,,,,,,,,,,,,,,
0,"188,000","188,000",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,"80,000","80,000",,,,,,,,,,,,,,,,,
0,"40,000","40,000",,,,,,,,,,,,,,,,,
"344,916","1,331,139","1,676,056",,,,,,,,,,,,,,,,,
"344,916","1,331,139","1,676,056",,,,,,,,,,,,,,,,,
"344,916","1,331,139","1,676,056",,,,,,,,,,,,,,,,,
"344,916","1,331,139","1,676,056",,,,,,,,,,,,,,,,,
"1,559,761",0,"1,559,761",,,,,,,,,,,,,,,,,
0,"141,000","141,000",,,,,,,,,,,,,,,,,
0,"131,644","131,644",,,,,,,,,,,,,,,,,
0,"235,004","235,004",,,,,,,,,,,,,,,,,
0,"300,000","300,000",,,,,,,,,,,,,,,,,
